MatchId,Tournament,DateTime_UTC,Winner,Team1,Team2,1_0_win,1_0_game_length,1_0_gold,1_0_gold_lead,1_0_kills,1_0_kills_lead,1_0_dragons,1_0_dragons_lead,1_0_barons,1_0_barons_lead,1_0_towers,1_0_towers_lead,1_0_inhibitors,1_0_inhibitors_lead,1_0_heralds,1_0_heralds_lead,1_0_grubs,1_0_grubs_lead,1_0_gpm,1_0_kpm,2_0_win,2_0_game_length,2_0_gold,2_0_gold_lead,2_0_kills,2_0_kills_lead,2_0_dragons,2_0_dragons_lead,2_0_barons,2_0_barons_lead,2_0_towers,2_0_towers_lead,2_0_inhibitors,2_0_inhibitors_lead,2_0_heralds,2_0_heralds_lead,2_0_grubs,2_0_grubs_lead,2_0_gpm,2_0_kpm,1_5_kills,1_5_deaths,1_5_assists,1_5_gold,1_5_cs,1_5_dmg,1_4_kills,1_4_deaths,1_4_assists,1_4_gold,1_4_cs,1_4_dmg,1_3_kills,1_3_deaths,1_3_assists,1_3_gold,1_3_cs,1_3_dmg,1_2_kills,1_2_deaths,1_2_assists,1_2_gold,1_2_cs,1_2_dmg,1_1_kills,1_1_deaths,1_1_assists,1_1_gold,1_1_cs,1_1_dmg,2_5_kills,2_5_deaths,2_5_assists,2_5_gold,2_5_cs,2_5_dmg,2_4_kills,2_4_deaths,2_4_assists,2_4_gold,2_4_cs,2_4_dmg,2_3_kills,2_3_deaths,2_3_assists,2_3_gold,2_3_cs,2_3_dmg,2_2_kills,2_2_deaths,2_2_assists,2_2_gold,2_2_cs,2_2_dmg,2_1_kills,2_1_deaths,2_1_assists,2_1_gold,2_1_cs,2_1_dmg
CBLOL/2023 Season/Split 1_Week 8_9,CBLOL 2023 Split 1,2023-03-12 19:27:00,2,INTZ,LOUD,0.4,30.466666666666697,53268.9,-3217.6,12.6,-4.2,1.6,-1.0,0.6,-0.4,5.5,-0.7,0.8,0.0,0.9,-0.2,0.0,0.0,1740.6442304480315,0.4070738039068059,0.7,33.268333333333395,59183.8,1486.9,12.9,0.8,2.5,0.5,1.2,0.6,7.4,1.6,1.2,0.1,1.0,0.0,0.0,0.0,1786.47494675622,0.39675085395633297,1.1,4.9,8.5,7527.6,33.1,7067.8,4.2,3.4,5.3,12711.1,262.7,19747.2,3.6,2.5,4.9,11882.7,238.5,16496.3,2.4,3.2,6.2,10060.9,165.7,11173.0,1.3,2.8,2.6,11086.6,239.7,13081.9,1.2,2.6,9.0,8001.6,31.6,5333.5,4.5,1.6,5.5,14588.1,303.0,24233.8,3.0,1.7,5.6,13467.1,268.4,23546.7,2.2,3.4,7.1,10641.5,164.1,9912.6,2.0,2.8,3.9,12485.5,255.5,15770.9
CBLOL/2023 Season/Split 1_Week 8_8,CBLOL 2023 Split 1,2023-03-12 18:28:00,2,Liberty,RED Canids,0.2,35.3116666666667,60493.2,-3951.5,10.2,-5.0,1.7,-1.4,0.9,-0.1,5.1,-3.3,0.5,-1.2,1.1,0.2,0.0,0.0,1714.0591847539604,0.28973638103258975,0.4,32.00500000000011,54351.0,-3803.6,9.7,-1.5,1.8,-0.9,0.4,-0.6,4.8,-3.0,0.4,-0.9,0.7,-0.6,0.0,0.0,1689.305794021898,0.2918380276391171,1.2,2.0,6.9,8559.4,24.7,9135.5,2.7,2.9,4.4,14605.1,314.5,23269.2,1.9,2.5,4.2,12294.6,261.9,18267.7,1.3,5.2,5.6,10830.5,183.6,9113.9,3.1,2.6,3.5,14203.6,291.8,21479.7,0.6,2.0,5.9,7108.1,26.4,4555.6,2.6,2.2,4.0,13421.0,308.2,16281.5,2.0,2.7,4.4,11327.6,248.2,11377.2,2.4,2.3,4.7,10551.1,197.8,8377.8,2.1,2.0,3.8,11943.2,258.4,14613.2
CBLOL/2023 Season/Split 1_Week 8_7,CBLOL 2023 Split 1,2023-03-12 17:25:00,2,FURIA,paiN Gaming,0.5,36.6866666666667,66073.0,1900.4,13.4,1.2,2.9,0.6,1.0,-0.3,7.3,0.7,1.0,-0.6,1.4,0.8,0.0,0.0,1818.7136067132074,0.38690630876275844,0.7,34.255,61410.4,3153.9,13.3,3.1,2.9,0.9,0.8,0.3,7.6,2.2,1.7,1.3,0.7,-0.6,0.0,0.0,1807.5925847133312,0.40601335211668504,1.5,2.0,7.9,9840.2,68.9,11663.9,3.2,2.7,5.6,14663.6,295.7,16975.7,3.7,2.3,5.6,15317.1,311.1,22107.0,2.0,2.9,8.0,11623.6,184.4,14806.5,3.0,2.3,3.7,14628.5,306.5,15839.1,0.5,2.7,8.2,7912.7,27.6,4911.8,5.2,1.2,4.9,15723.2,327.1,22342.0,3.3,1.3,6.0,13278.0,275.7,19430.7,1.6,2.4,8.0,10993.2,182.2,12760.9,2.7,2.6,4.5,13503.3,284.6,16383.2
CBLOL/2023 Season/Split 1_Week 8_6,CBLOL 2023 Split 1,2023-03-12 16:21:00,2,KaBuM! Esports,Los Grandes,0.3,34.02666666666649,59623.4,-2677.2,12.7,-2.1,2.5,0.2,0.6,-0.5,5.2,-2.6,0.8,-1.1,0.6,-0.7,0.0,0.0,1753.798296008353,0.36648709837769794,0.7,33.8833333333334,64315.6,4443.7,16.0,2.6,2.5,0.3,1.4,0.8,7.3,1.6,1.6,0.7,1.2,0.4,0.0,0.0,1901.4215185506132,0.4894075498165617,0.9,2.9,8.7,8216.4,36.0,9468.2,3.9,3.0,4.1,14791.7,312.4,21585.9,2.9,2.9,4.7,12674.9,271.2,18908.5,1.9,3.2,6.9,10254.2,167.2,10432.4,3.1,2.8,5.3,13686.2,280.4,20218.0,1.4,2.1,10.9,8636.5,23.8,6689.1,7.0,2.0,5.4,16535.2,324.6,24972.4,3.2,2.8,6.6,14113.6,300.1,21565.5,1.7,3.7,8.9,11378.8,183.4,12288.1,2.7,2.8,5.0,13651.5,279.5,17043.2
CBLOL/2023 Season/Split 1_Week 8_5,CBLOL 2023 Split 1,2023-03-11 20:26:00,1,paiN Gaming,INTZ,0.7,35.45,63520.0,2772.7,13.3,2.3,2.8,0.5,0.9,0.4,7.8,2.4,1.8,1.4,0.7,-0.6,0.0,0.0,1798.41760764722,0.3871081363733245,0.4,30.9600000000001,54122.2,-3216.9,13.4,-4.0,1.7,-0.9,0.6,-0.4,5.4,-0.8,0.8,0.1,1.0,0.0,0.0,0.0,1743.4333600269729,0.4314251392933987,0.5,2.9,7.9,8135.5,28.9,4890.0,5.2,1.2,4.9,16219.3,339.7,23039.4,3.6,1.4,6.0,13959.3,290.4,20242.7,1.3,2.8,8.3,11325.6,184.9,14338.9,2.7,2.7,4.5,13880.3,293.7,16280.5,1.0,4.8,8.7,7585.0,31.5,7257.9,4.4,3.5,5.4,12926.9,265.2,20167.6,4.1,2.7,4.9,11945.9,234.3,17979.7,2.5,3.4,6.4,10260.2,168.5,11464.7,1.4,3.0,3.1,11404.2,242.1,14844.3
CBLOL/2023 Season/Split 1_Week 8_4,CBLOL 2023 Split 1,2023-03-11 19:23:00,1,Los Grandes,Liberty,0.7,33.4616666666668,64336.0,5651.6,17.0,3.6,2.5,0.3,1.5,1.0,7.5,2.0,1.6,0.7,1.2,0.4,0.0,0.0,1925.8177539239018,0.5258865759242164,0.3,34.943333333333406,60205.4,-2931.3,10.6,-4.2,1.7,-1.3,0.9,-0.1,5.6,-2.3,0.6,-1.0,1.1,0.2,0.0,0.0,1724.9967924424377,0.3055498358704346,1.4,2.2,11.5,8583.3,23.4,6864.7,7.0,1.9,6.0,16190.2,311.3,23766.7,3.8,2.6,7.2,14572.6,301.5,23100.3,1.8,3.7,9.1,11436.6,184.5,12175.3,3.0,3.0,5.4,13553.3,270.5,17412.0,1.4,1.8,7.5,8671.6,25.7,9339.4,2.5,2.6,4.8,14327.3,305.8,21926.1,1.9,2.4,4.8,12290.5,263.4,18491.7,1.4,5.3,5.8,10805.1,180.2,9013.7,3.4,2.7,3.8,14110.9,285.2,22264.8
CBLOL/2023 Season/Split 1_Week 8_3,CBLOL 2023 Split 1,2023-03-11 18:25:00,1,RED Canids,KaBuM! Esports,0.4,32.3816666666667,55100.9,-3678.6,10.5,-1.1,1.8,-1.0,0.5,-0.5,5.1,-2.7,0.5,-0.8,0.9,-0.2,0.0,0.0,1689.727656674771,0.3097159302979288,0.4,33.906666666666496,60526.2,-369.5,13.5,-0.4,2.9,1.0,0.7,-0.3,5.9,-1.3,0.9,-0.9,0.6,-0.7,0.0,0.0,1789.5473643027206,0.3931184469899284,0.6,1.9,6.6,7226.2,22.3,4667.6,2.8,2.2,4.3,13546.0,313.9,17144.6,2.8,2.9,4.2,11536.5,244.5,12150.8,2.2,2.5,5.7,10713.7,195.4,8750.9,2.1,2.1,4.8,12078.5,259.0,15831.9,1.2,2.7,9.2,8404.4,33.8,10153.4,4.3,2.9,4.5,14942.5,308.7,23216.1,2.9,2.8,5.2,12811.2,269.6,18682.4,1.8,3.1,7.4,10296.8,165.5,10944.6,3.3,2.4,5.6,14071.3,288.3,20484.9
CBLOL/2023 Season/Split 1_Week 8_2,CBLOL 2023 Split 1,2023-03-11 17:22:00,2,Fluxo,FURIA,0.8,33.36833333333341,61793.1,6551.9,14.8,6.3,3.3,2.0,1.3,0.8,9.2,5.0,2.5,1.9,1.1,0.2,0.0,0.0,1858.5012932109516,0.4543559429957275,0.4,37.3566666666667,65992.8,-434.0,12.5,-0.6,2.6,-0.1,0.9,-0.5,6.7,-0.8,0.9,-0.8,1.2,0.4,0.0,0.0,1771.1663351912084,0.3444116564630178,0.7,1.5,11.1,8414.1,26.4,10630.8,4.2,1.3,6.2,14611.1,295.2,24277.7,4.8,2.0,6.8,14040.8,275.3,29241.1,2.4,2.3,7.4,11220.9,172.9,12578.9,2.7,1.4,5.4,13506.2,269.3,15389.9,1.5,2.1,7.6,9799.1,66.4,11631.8,3.1,2.8,5.7,14738.7,304.5,17453.8,3.3,2.6,5.6,15213.5,312.9,22090.4,1.8,3.1,7.8,11565.8,184.9,14797.6,2.8,2.5,3.6,14675.7,312.0,16596.6
CBLOL/2023 Season/Split 1_Week 8_10,CBLOL 2023 Split 1,2023-03-12 20:27:00,2,Vivo Keyd Stars,Fluxo,0.3,33.031666666666695,57289.0,-3555.7,14.4,-0.6,1.9,-0.7,0.5,-0.7,5.6,-1.6,0.6,-0.4,1.2,0.5,0.0,0.0,1730.4853368135362,0.4319536357681676,0.8,31.911666666666804,58772.3,6220.7,14.0,5.7,2.9,1.5,1.3,0.9,9.0,5.1,2.5,2.1,1.1,0.2,0.0,0.0,1836.7186003638235,0.4366841337390651,0.5,2.7,10.2,7800.4,29.6,5891.2,3.8,2.5,4.0,13167.5,285.6,17056.1,3.3,2.7,6.2,12277.0,259.4,15970.2,3.4,3.2,6.7,11317.2,187.9,12394.9,3.4,4.0,4.8,12726.9,254.5,20902.4,0.7,1.3,10.5,8047.0,22.1,9535.3,4.0,1.3,5.8,13978.4,282.9,23066.1,4.4,2.2,6.4,13179.2,256.3,27563.6,2.2,2.1,7.0,10772.3,164.6,11713.6,2.7,1.4,5.1,12795.4,254.7,14933.4
CBLOL/2023 Season/Split 1_Week 8_1,CBLOL 2023 Split 1,2023-03-11 16:24:00,1,LOUD,Vivo Keyd Stars,0.6,33.6566666666667,58668.2,-1246.4,11.9,-1.9,2.2,-0.1,1.0,0.2,6.7,0.1,1.1,-0.2,0.8,-0.4,0.0,0.0,1750.879259521129,0.3626235373435115,0.3,33.061666666666696,57536.3,-3099.5,14.7,0.0,2.0,-0.4,0.5,-0.6,5.5,-1.6,0.6,-0.4,1.3,0.7,0.0,0.0,1736.8434039218864,0.4412235146327941,1.3,2.8,8.4,7960.1,29.6,5536.3,4.2,2.0,5.1,14605.9,306.3,24752.1,2.6,2.3,5.5,13355.4,272.2,23427.7,2.0,4.0,6.6,10392.5,161.7,9619.7,1.8,2.7,4.3,12354.3,253.1,15199.9,0.6,2.5,10.4,7752.5,27.9,5242.6,3.6,2.8,4.3,13130.9,285.2,16309.5,3.6,2.9,6.0,12276.7,256.7,14912.1,3.2,2.9,7.1,11358.0,189.6,11965.4,3.7,3.7,4.8,13018.2,261.2,21167.8
CBLOL/2023 Season/Split 1_Week 7_9,CBLOL 2023 Split 1,2023-03-05 19:30:00,2,Liberty,Vivo Keyd Stars,0.3,34.1416666666668,58812.3,-3028.7,10.6,-4.0,2.0,-0.6,0.8,-0.2,5.7,-2.0,0.6,-0.9,1.2,0.4,0.0,0.0,1722.2056027002243,0.3104851489532891,0.2,32.466666666666704,55187.6,-5217.5,12.5,-3.3,1.6,-1.2,0.5,-0.5,4.6,-3.2,0.4,-0.7,1.1,0.3,0.0,0.0,1696.9382751349633,0.3809259152129788,1.3,1.9,7.9,8507.7,27.0,8617.9,2.4,2.5,4.9,14007.2,299.7,21038.7,2.2,2.4,4.6,12115.6,259.6,17321.9,1.5,5.0,5.8,10667.6,176.8,9324.7,3.2,2.8,3.4,13514.2,276.4,21273.7,0.5,2.7,8.8,7409.4,23.4,5059.5,3.0,2.8,3.8,12629.0,280.1,16283.0,3.7,3.2,4.8,12001.3,251.3,14606.5,2.0,3.1,6.4,10604.7,181.0,10087.7,3.3,4.1,4.2,12543.2,255.3,20178.8
CBLOL/2023 Season/Split 1_Week 7_8,CBLOL 2023 Split 1,2023-03-05 18:32:00,1,Los Grandes,INTZ,0.7,33.7233333333334,64395.0,5450.9,16.1,3.1,2.5,0.3,1.5,1.0,7.5,1.9,1.6,0.7,1.2,0.4,0.0,0.0,1909.8643626480505,0.4901020350610463,0.5,30.820000000000096,55226.2,-354.8,14.7,-0.8,1.7,-0.9,0.7,-0.1,6.2,0.6,0.9,0.3,1.0,0.0,0.0,0.0,1791.7123040615916,0.48052097103850455,1.5,1.8,11.1,8662.3,22.7,7999.7,7.1,1.7,5.0,16180.6,309.3,22837.7,2.9,2.7,7.4,14367.3,303.8,22421.4,1.5,3.5,8.5,11454.8,187.1,11346.2,3.1,3.3,5.4,13730.0,274.9,17534.5,1.1,4.5,9.3,7737.8,33.0,7142.7,4.6,3.2,6.1,13067.7,265.2,20313.6,4.7,2.2,5.2,12240.5,240.2,17895.5,2.6,2.9,7.4,10470.4,167.7,11222.8,1.7,2.7,3.6,11709.8,243.9,15080.4
CBLOL/2023 Season/Split 1_Week 7_7,CBLOL 2023 Split 1,2023-03-05 17:35:00,1,LOUD,RED Canids,0.5,34.1833333333334,58690.6,-3234.1,11.5,-3.7,1.8,-0.9,0.9,-0.1,6.0,-1.3,1.0,-0.6,0.8,-0.4,0.0,0.0,1719.4634013646196,0.3424782488874171,0.5,32.69,56594.6,-1698.0,12.0,1.3,2.2,-0.3,0.5,-0.5,5.7,-1.4,0.6,-0.6,1.0,0.0,0.0,0.0,1724.1116662844547,0.3597165703743973,1.3,2.9,7.8,7880.5,27.2,5871.0,3.7,2.2,4.9,14419.5,307.9,24221.3,2.6,2.3,5.0,13472.6,280.2,23825.7,1.7,4.6,6.6,10231.1,154.9,9592.0,2.2,3.2,3.6,12686.9,261.1,16202.2,0.7,1.7,7.5,7318.5,19.4,4928.0,2.9,1.9,4.7,13681.3,314.5,18287.8,3.5,2.7,4.8,11991.4,248.2,14135.5,2.5,2.5,6.2,11080.4,200.6,9489.2,2.4,1.9,5.8,12523.0,259.9,16688.4
CBLOL/2023 Season/Split 1_Week 7_6,CBLOL 2023 Split 1,2023-03-05 16:18:00,2,FURIA,KaBuM! Esports,0.5,36.6850000000001,65253.9,1197.3,12.5,0.9,2.8,0.4,1.1,-0.1,7.2,0.6,1.2,-0.2,1.1,0.2,0.0,0.0,1785.621223829631,0.353227790571803,0.4,33.579999999999906,59598.5,-167.5,13.1,-0.3,2.8,0.8,0.6,-0.4,5.8,-1.3,0.8,-1.0,0.7,-0.5,0.0,0.0,1781.3165425848006,0.38730299749283964,1.4,1.8,7.6,9349.7,42.1,11257.4,3.0,2.2,5.4,14850.4,321.7,17047.0,3.3,2.4,5.6,14929.0,304.1,21654.4,1.7,3.0,7.7,11395.3,183.0,13197.2,3.1,2.2,3.7,14729.5,307.5,17269.5,0.8,2.6,9.3,8114.4,30.6,9553.1,3.5,3.2,4.9,14509.0,308.6,22210.4,3.3,2.5,4.9,12912.9,267.6,18181.2,1.9,2.6,7.5,10319.8,165.7,11342.3,3.6,2.5,5.3,13742.4,274.1,19506.3
CBLOL/2023 Season/Split 1_Week 7_5,CBLOL 2023 Split 1,2023-03-04 21:12:00,1,paiN Gaming,Los Grandes,0.5,35.66666666666661,61348.6,-1805.0,10.9,-2.1,2.2,-0.7,0.7,-0.1,6.0,-0.6,1.2,0.5,0.6,-0.8,0.0,0.0,1714.2454233384444,0.30500910786010527,0.8,34.5900000000001,66672.2,7672.8,16.9,4.7,2.8,0.8,1.7,1.3,8.3,3.5,1.7,1.1,1.3,0.6,0.0,0.0,1932.2342997415649,0.5018266033807925,0.5,3.4,6.4,7985.3,28.6,5048.4,4.0,1.6,4.1,15446.0,331.3,21658.1,3.5,1.8,4.4,13464.4,287.9,20674.8,0.8,3.2,6.7,10947.7,181.3,13159.3,2.1,3.0,4.1,13505.2,293.1,15083.9,1.4,1.5,11.7,8890.7,21.3,7922.5,7.1,1.6,5.4,16619.7,316.4,23334.9,3.0,2.5,7.7,14766.3,306.1,23498.0,1.8,3.2,9.2,12026.4,191.3,12281.3,3.6,3.4,5.5,14369.1,284.1,19339.1
CBLOL/2023 Season/Split 1_Week 7_4,CBLOL 2023 Split 1,2023-03-04 20:15:00,2,KaBuM! Esports,Fluxo,0.5,35.061666666666596,63147.9,1406.0,14.2,0.3,3.1,1.1,0.8,-0.1,6.4,-0.6,0.9,-1.0,0.8,-0.3,0.0,0.0,1805.669649935943,0.4029411801073481,0.8,34.0283333333334,63340.7,7216.3,16.2,7.6,3.3,1.9,1.3,0.8,9.1,4.8,2.4,1.9,1.0,0.0,0.0,0.0,1872.3630538005393,0.49191681546575994,0.8,2.4,10.3,8484.2,27.8,10749.8,4.4,3.0,4.7,15842.7,334.1,26053.5,3.2,3.1,5.7,13396.3,272.2,19293.5,1.9,2.9,7.8,10870.3,171.0,11323.9,3.9,2.5,5.5,14554.4,291.7,21617.6,0.8,1.9,11.8,8590.2,25.2,9696.7,4.4,1.8,7.0,15094.0,303.4,26028.0,4.7,2.0,7.3,14277.8,278.2,28657.1,3.1,1.9,7.3,11694.4,178.6,13120.2,3.2,1.0,6.8,13684.3,264.2,16942.0
CBLOL/2023 Season/Split 1_Week 7_3,CBLOL 2023 Split 1,2023-03-04 18:59:00,2,FURIA,LOUD,0.6,36.1783333333334,65058.6,2384.2,12.4,1.4,2.8,0.4,1.2,0.2,7.8,1.7,1.6,0.5,1.2,0.4,0.0,0.0,1801.2177591981908,0.35491684807771495,0.4,32.5016666666667,55335.1,-4544.8,10.7,-5.1,1.6,-1.0,0.6,-0.5,5.3,-2.6,0.6,-1.3,0.7,-0.6,0.0,0.0,1706.474287479829,0.3336017979691225,1.7,1.8,6.5,9321.6,42.2,9311.6,2.9,2.1,5.0,14670.6,317.3,16102.5,3.1,2.4,5.5,14684.9,299.1,21103.7,1.8,2.7,7.5,11740.1,186.2,13051.1,2.9,2.0,4.1,14641.4,304.7,16737.5,0.9,2.6,7.7,7413.9,25.6,6859.1,3.6,2.7,4.3,13547.4,288.9,23240.4,2.4,2.4,4.5,12645.1,272.9,23802.1,1.6,4.6,6.1,9770.2,149.6,9320.3,2.2,3.5,3.0,11958.5,251.1,16093.7
CBLOL/2023 Season/Split 1_Week 7_2,CBLOL 2023 Split 1,2023-03-04 17:59:00,2,Vivo Keyd Stars,RED Canids,0.2,32.995000000000104,55359.4,-5864.2,12.7,-3.1,1.5,-1.4,0.4,-0.7,4.3,-3.6,0.4,-0.7,1.0,0.1,0.0,0.0,1676.9520060724722,0.381165491579464,0.5,32.39166666666671,56016.1,-1196.8,12.0,1.6,2.4,0.2,0.5,-0.4,5.8,-0.9,0.7,-0.5,1.2,0.4,0.0,0.0,1723.7852440425206,0.36565173122886085,0.6,2.8,9.0,7395.3,21.2,5683.8,3.1,2.8,4.0,12688.6,281.1,17525.5,3.7,3.3,5.3,12087.7,253.5,15443.1,1.8,3.2,6.8,10482.2,177.8,9940.2,3.5,3.8,3.9,12705.6,259.0,20592.7,0.6,1.5,7.7,7257.2,18.8,5046.5,3.1,1.5,4.8,13658.3,312.3,18460.3,3.5,2.9,4.5,11797.3,245.4,13839.7,2.2,2.7,5.9,10922.7,198.1,8783.4,2.6,1.8,5.3,12380.6,252.3,16903.9
CBLOL/2023 Season/Split 1_Week 7_10,CBLOL 2023 Split 1,2023-03-05 20:37:00,2,Fluxo,paiN Gaming,0.8,33.9133333333334,62790.1,6781.0,15.5,6.8,3.5,2.3,1.3,0.8,9.1,5.0,2.5,2.0,1.0,0.0,0.0,0.0,1862.2120756666354,0.47217510394976137,0.6,35.626666666666594,62544.8,271.4,12.2,0.0,2.6,0.1,0.8,0.1,6.9,1.1,1.5,1.0,0.8,-0.4,0.0,0.0,1756.4645963384305,0.3489588842904664,0.8,1.6,11.8,8586.1,26.9,10629.6,4.4,1.7,6.7,14935.6,302.9,27022.8,4.9,2.0,7.4,14308.4,278.1,30231.5,2.7,1.9,7.8,11519.0,177.2,13120.8,2.7,1.5,5.7,13441.0,264.7,16096.5,0.4,3.4,7.6,8027.9,28.8,4729.2,5.0,1.3,4.5,15880.5,333.8,23260.3,3.5,1.7,5.4,13834.1,293.5,21106.1,1.0,2.9,7.9,11103.3,181.2,13957.9,2.3,2.9,4.2,13699.0,296.0,15618.0
CBLOL/2023 Season/Split 1_Week 7_1,CBLOL 2023 Split 1,2023-03-04 16:23:00,1,INTZ,Liberty,0.4,31.593333333333398,56333.7,-1046.0,15.3,-0.3,1.9,-0.7,0.7,-0.1,6.2,0.3,1.2,0.5,1.1,0.2,0.0,0.0,1785.6736824772568,0.48697920987583376,0.3,34.7233333333334,59150.2,-4222.5,9.7,-5.0,2.1,-0.6,0.7,-0.4,5.8,-2.0,0.7,-1.0,1.0,0.0,0.0,0.0,1706.294510369574,0.2839771317500995,1.2,4.5,9.7,7989.2,31.7,7143.0,4.6,3.3,6.7,13453.4,269.4,21804.0,4.7,2.2,6.1,12069.3,232.4,17445.5,2.8,2.9,8.0,10834.3,174.1,11602.6,2.0,2.7,4.6,11987.5,243.3,16926.8,1.1,1.9,7.5,8452.9,27.2,8990.9,2.3,2.7,4.4,14223.6,306.9,20454.6,2.4,2.3,4.0,12748.2,279.7,17668.2,1.3,5.2,5.3,10548.3,173.6,9662.9,2.6,2.7,3.0,13177.2,270.1,18827.8
CBLOL/2023 Season/Split 1_Week 6_9,CBLOL 2023 Split 1,2023-02-26 19:39:00,2,Los Grandes,Vivo Keyd Stars,0.8,35.286666666666704,67645.3,7607.6,17.5,5.1,2.8,0.6,1.7,1.2,8.4,3.9,1.7,1.3,1.2,0.4,0.0,0.0,1927.1126460747528,0.5141899393186432,0.1,33.3033333333334,54589.9,-7784.8,11.6,-5.5,1.6,-1.2,0.3,-0.8,3.4,-5.1,0.1,-1.1,1.0,0.1,0.0,0.0,1635.5662840533448,0.34204396095956635,1.4,1.5,11.9,9068.1,23.2,8720.5,7.4,1.8,5.3,16741.2,313.3,24074.3,3.3,2.6,7.9,15041.5,308.4,24712.2,1.5,3.2,9.4,12005.4,191.2,12241.2,3.9,3.3,5.7,14789.1,291.7,20937.2,0.6,3.1,8.2,7269.6,21.1,5482.1,2.8,3.0,4.1,12698.7,284.6,18217.1,3.1,3.6,5.2,11742.3,250.8,15306.3,1.8,3.4,5.9,10377.7,178.1,9344.1,3.3,4.1,3.6,12501.6,258.5,20440.5
CBLOL/2023 Season/Split 1_Week 6_8,CBLOL 2023 Split 1,2023-02-26 18:26:00,1,RED Canids,paiN Gaming,0.5,32.19,55887.2,-1164.6,12.5,1.4,2.5,0.4,0.6,-0.3,5.7,-0.9,0.7,-0.5,1.2,0.4,0.0,0.0,1730.2882534765588,0.3814669193622223,0.6,35.076666666666604,61365.5,148.6,12.3,0.1,2.0,-0.9,0.7,0.0,6.4,0.5,1.3,0.7,0.7,-0.6,0.0,0.0,1742.512701241202,0.3489667293281674,0.7,1.7,8.3,7315.1,19.8,5816.5,3.2,1.6,5.1,13382.1,301.9,17918.3,3.7,2.9,5.2,11947.5,241.6,14692.8,2.7,3.0,5.8,11212.1,199.7,10506.4,2.2,2.0,5.6,12030.4,243.6,16745.2,0.5,3.3,7.8,7967.0,27.4,5333.9,4.3,1.4,4.8,15360.8,330.9,21040.9,3.6,2.0,4.7,13191.9,284.7,20651.1,0.8,3.3,8.1,10874.1,174.6,12807.7,3.1,2.2,4.6,13971.7,292.3,16400.9
CBLOL/2023 Season/Split 1_Week 6_7,CBLOL 2023 Split 1,2023-02-26 17:27:00,2,Liberty,FURIA,0.4,35.3033333333334,60799.4,-2955.8,10.5,-4.1,2.5,0.0,0.8,-0.2,6.3,-1.0,0.8,-0.6,1.0,0.0,0.0,0.0,1725.549335306626,0.3020254337114141,0.5,36.3633333333334,64417.6,339.1,11.7,0.0,2.5,-0.3,1.0,-0.2,7.0,0.1,1.3,-0.2,1.1,0.2,0.0,0.0,1770.7504882003238,0.3304553657849073,1.1,2.2,8.1,8641.7,26.8,8970.0,2.5,2.7,4.9,14581.9,311.8,20747.4,2.7,2.3,4.1,13240.6,287.9,18969.0,1.5,4.8,5.5,10861.5,175.8,9920.6,2.7,2.7,2.9,13473.7,271.3,19289.1,1.8,2.0,6.0,9098.0,38.7,8245.8,2.8,2.1,4.4,14567.3,318.8,16710.6,2.6,2.7,4.7,14318.6,296.1,20097.3,1.9,2.7,6.4,11828.4,190.3,13184.6,2.6,2.2,3.9,14605.3,307.4,17631.0
CBLOL/2023 Season/Split 1_Week 6_6,CBLOL 2023 Split 1,2023-02-26 16:19:00,1,Fluxo,LOUD,0.7,33.766666666666694,62627.3,6240.5,16.7,7.1,3.1,1.5,1.2,0.6,8.6,3.7,1.8,1.2,1.1,0.2,0.0,0.0,1866.2217991285481,0.5076783404674807,0.5,32.675,56464.3,-3902.4,12.2,-4.3,1.7,-0.8,0.6,-0.5,5.8,-1.8,0.7,-0.9,0.8,-0.4,0.0,0.0,1726.9256432802322,0.36922122454382045,0.9,2.0,12.4,8520.4,22.5,9613.8,4.7,2.1,7.2,14740.0,293.7,23827.4,4.8,2.1,7.5,14378.9,278.2,27963.1,3.3,2.1,7.3,11748.5,176.4,13310.0,3.0,1.3,7.2,13239.5,255.4,17227.7,0.9,2.8,9.2,7532.6,22.4,7835.2,4.3,2.7,5.2,13931.1,293.1,25542.6,2.9,2.4,5.6,12592.0,267.3,22880.2,1.8,4.8,6.9,10033.8,152.4,9543.4,2.3,3.8,3.5,12374.8,255.4,16325.9
CBLOL/2023 Season/Split 1_Week 6_5,CBLOL 2023 Split 1,2023-02-25 20:47:00,2,INTZ,FURIA,0.4,31.738333333333497,56173.9,-1640.4,14.4,-0.8,2.1,-0.1,0.7,0.0,6.4,0.3,1.4,0.8,1.1,0.2,0.0,0.0,1772.3892676988355,0.4571668453944239,0.4,37.8350000000001,65951.3,-1631.0,10.9,-1.9,2.3,-0.8,0.8,-0.7,6.6,-1.2,1.1,-0.8,1.0,0.0,0.0,0.0,1737.781988805379,0.28924500017975513,1.3,4.0,8.8,7945.2,28.6,7569.6,4.1,3.5,6.5,13340.2,267.6,20132.2,4.0,2.1,5.8,11835.6,233.0,16630.1,2.7,2.9,7.3,11134.2,177.4,12326.6,2.3,2.7,4.5,11918.7,240.2,15232.8,1.6,2.4,6.0,8945.7,37.1,7026.5,2.9,2.1,4.0,15332.6,341.0,16987.8,2.9,2.8,4.1,14851.5,314.3,23069.1,1.5,3.1,6.2,11879.0,192.0,13059.9,2.0,2.4,3.8,14942.5,320.8,17243.7
